k,mean
1.2.2.2.2.2.3.2.1.2.2.2.2.2.1.2.2.2.2.2.2.2,2.108567821585583
1.2.2.2.2.2.3.2.1.2.2.2.2.2.2.2.2.2.2.2.2.1,1.4072700987261029
1.2.2.2.2.2.3.2.1.2.2.2.2.2.2.2.2.2.2.2.2.2,2.1315296928057723
1.2.2.2.2.2.3.2.2.1.1.1.2.1.2.1.2.1.2.2.2.2,0.8986424791732025
1.2.2.2.2.2.3.2.2.1.1.1.2.1.2.1.2.2.2.2.2.2,0.8552678240789525
1.2.2.2.2.2.3.2.2.1.1.1.2.1.2.2.2.2.2.2.2.2,1.0155057137132413
1.2.2.2.2.2.3.2.2.1.1.1.2.2.2.2.2.2.2.2.2.2,1.1802033940808598
1.2.2.2.2.2.3.2.2.1.1.2.1.1.2.1.2.1.2.2.2.2,0.910462966485855
1.2.2.2.2.2.3.2.2.1.1.2.1.1.2.1.2.2.2.2.2.2,0.8670800487613367
1.2.2.2.2.2.3.2.2.1.1.2.1.1.2.2.2.2.2.2.2.2,1.0300373368603382
1.2.2.2.2.2.3.2.2.1.1.2.1.2.1.2.2.1.2.2.2.2,1.7458468826249818
1.2.2.2.2.2.3.2.2.1.1.2.1.2.1.2.2.2.2.2.2.2,1.743717926325444
1.2.2.2.2.2.3.2.2.1.1.2.1.2.2.2.2.2.2.2.2.2,1.9018764301475062
1.2.2.2.2.2.3.2.2.1.1.2.2.1.1.1.2.1.2.2.2.2,0.907132373767809
1.2.2.2.2.2.3.2.2.1.1.2.2.1.1.1.2.2.2.2.2.2,0.8668195492771633
1.2.2.2.2.2.3.2.2.1.1.2.2.1.1.2.2.2.2.2.2.2,1.0337062734138305
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.1.1.1.2.2.2.2,0.8919774653644086
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.1.1.2.2.2.2.2,0.8529241774830939
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.1.2.1.1.2.2.2,0.8991258153287202
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.1.2.1.2.1.2.2,0.9011903441640517
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.1.2.1.2.2.1.2,0.884867488257574
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.1.2.1.2.2.2.1,0.9010795328504922
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.1.2.1.2.2.2.2,1.0205677725048259
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.1.2.1.2.2.2.3,0.9092897164692338
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.1.2.1.2.2.3.2,0.8957125677833561
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.1.2.1.2.3.2.2,0.9064357252075732
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.1.2.1.3.2.2.2,0.9160793982766784
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.1.2.2.1.2.2.2,0.8609947600329163
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.1.2.2.2.1.2.2,0.8631322170185021
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.1.2.2.2.2.1.2,0.85582449925667
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.1.2.2.2.2.2.1,0.8601211848769493
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.1.2.2.2.2.2.2,0.9685289789627174
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.1.2.2.2.2.2.3,0.867872643796195
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.1.2.2.2.2.3.2,0.8489347537053203
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.1.2.2.2.3.2.2,0.8593519573519508
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.1.2.2.3.2.2.2,0.8649570270657437
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.1.2.3.2.2.2.2,0.8167563492895309
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.1.3.1.2.2.2.2,0.9029614843074221
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.1.3.2.2.2.2.2,0.866557989053185
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.2.1.2.2.2.2.2,1.0268518917591145
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.2.2.1.2.2.2.2,1.1944437441306541
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.2.2.2.1.2.2.2,1.0244885181749457
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.2.2.2.2.1.2.2,1.02229987625987
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.2.2.2.2.2.1.2,1.0192009868067922
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.2.2.2.2.2.2.1,1.0269570128781709
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.2.2.2.2.2.2.2,1.0917151796788596
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.2.2.2.2.2.2.3,1.0278107129571887
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.2.2.2.2.2.3.2,1.015502855875522
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.2.2.2.2.3.2.2,1.019480187782297
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.2.2.2.3.2.2.2,1.028665209610056
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.2.2.3.2.2.2.2,0.9735824231518674
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.2.3.2.2.2.2.2,1.023526489093914
1.2.2.2.2.2.3.2.2.1.1.2.2.1.2.3.2.2.2.2.2.2,1.0945201859962412
1.2.2.2.2.2.3.2.2.1.1.2.2.1.3.1.2.1.2.2.2.2,0.8870370218404068
1.2.2.2.2.2.3.2.2.1.1.2.2.1.3.1.2.2.2.2.2.2,0.8514914217662812
1.2.2.2.2.2.3.2.2.1.1.2.2.1.3.2.2.2.2.2.2.2,1.014318921273709
1.2.2.2.2.2.3.2.2.1.1.2.2.2.1.2.2.2.2.2.2.2,1.5232832853800644
1.2.2.2.2.2.3.2.2.1.1.2.2.2.2.1.2.1.2.2.2.2,1.1118637966061855
1.2.2.2.2.2.3.2.2.1.1.2.2.2.2.1.2.2.2.2.2.2,1.142871794169943
1.2.2.2.2.2.3.2.2.1.1.2.2.2.2.2.1.2.2.2.2.2,1.2130121401112681
1.2.2.2.2.2.3.2.2.1.1.2.2.2.2.2.2.1.2.2.2.2,2.0061514758215795
1.2.2.2.2.2.3.2.2.1.1.2.2.2.2.2.2.2.1.2.2.2,1.1938218074057427
1.2.2.2.2.2.3.2.2.1.1.2.2.2.2.2.2.2.2.1.2.2,1.1925624941767834
1.2.2.2.2.2.3.2.2.1.1.2.2.2.2.2.2.2.2.2.1.2,1.1838139104222596
1.2.2.2.2.2.3.2.2.1.1.2.2.2.2.2.2.2.2.2.2.1,1.2372919706585286
1.2.2.2.2.2.3.2.2.1.1.2.2.2.2.2.2.2.2.2.2.2,1.8973233549367092
1.2.2.2.2.2.3.2.2.1.1.2.2.2.2.2.2.2.2.2.2.3,1.2095268178201883
1.2.2.2.2.2.3.2.2.1.1.2.2.2.2.2.2.2.2.2.3.2,1.1768855459660632
1.2.2.2.2.2.3.2.2.1.1.2.2.2.2.2.2.2.2.3.2.2,1.1874553284574951
1.2.2.2.2.2.3.2.2.1.1.2.2.2.2.2.2.2.3.2.2.2,1.188103569300362
1.2.2.2.2.2.3.2.2.1.1.2.2.2.2.2.2.3.2.2.2.2,1.181189803240532
1.2.2.2.2.2.3.2.2.1.1.2.2.2.2.2.3.2.2.2.2.2,1.187207701003434
1.2.2.2.2.2.3.2.2.1.1.2.2.2.2.3.2.2.2.2.2.2,1.2703895613921214
1.2.2.2.2.2.3.2.2.1.1.2.2.2.3.2.2.2.2.2.2.2,1.1945693463466283
1.2.2.2.2.2.3.2.2.1.1.2.2.3.2.2.2.2.2.2.2.2,1.2801917542273358
1.2.2.2.2.2.3.2.2.1.1.2.3.1.2.1.2.1.2.2.2.2,0.8963304768141477
1.2.2.2.2.2.3.2.2.1.1.2.3.1.2.1.2.2.2.2.2.2,0.8608691298465946
1.2.2.2.2.2.3.2.2.1.1.2.3.1.2.2.2.2.2.2.2.2,1.0272766421220798
1.2.2.2.2.2.3.2.2.1.1.2.3.2.2.2.2.2.2.2.2.2,1.216305136389813
1.2.2.2.2.2.3.2.2.1.1.3.2.1.2.1.2.1.2.2.2.2,0.9139018156106229
1.2.2.2.2.2.3.2.2.1.1.3.2.1.2.1.2.2.2.2.2.2,0.8752421322787023
1.2.2.2.2.2.3.2.2.1.1.3.2.1.2.2.2.2.2.2.2.2,1.0407959371185134
1.2.2.2.2.2.3.2.2.1.1.3.2.2.2.2.2.2.2.2.2.2,1.2110733504518592
1.2.2.2.2.2.3.2.2.1.2.1.1.1.2.1.2.1.2.2.2.2,0.9032492081487409
1.2.2.2.2.2.3.2.2.1.2.1.1.1.2.1.2.2.2.2.2.2,0.8569665013236496
1.2.2.2.2.2.3.2.2.1.2.1.1.1.2.2.2.2.2.2.2.2,1.019478923595428
1.2.2.2.2.2.3.2.2.1.2.1.1.2.1.2.2.1.2.2.2.2,1.722496721168944
1.2.2.2.2.2.3.2.2.1.2.1.1.2.1.2.2.2.2.2.2.2,1.71916280857552
1.2.2.2.2.2.3.2.2.1.2.1.1.2.2.2.2.2.2.2.2.2,1.8698213550719318
1.2.2.2.2.2.3.2.2.1.2.1.2.1.1.1.2.1.2.2.2.2,0.8999186154306955
1.2.2.2.2.2.3.2.2.1.2.1.2.1.1.1.2.2.2.2.2.2,0.856706001839476
1.2.2.2.2.2.3.2.2.1.2.1.2.1.1.2.2.2.2.2.2.2,1.0231478601489201
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.1.1.1.2.2.2.2,0.884763707027295
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.1.1.2.2.2.2.2,0.8428106300454069
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.1.2.1.1.2.2.2,0.8919120569916068
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.1.2.1.2.1.2.2,0.8939765858269381
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.1.2.1.2.2.1.2,0.8776537299204603
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.1.2.1.2.2.2.1,0.8938657745133786
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.1.2.1.2.2.2.2,1.016639597292224
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.1.2.1.2.2.2.3,0.9020759581321204
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.1.2.1.2.2.3.2,0.8884988094462424
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.1.2.1.2.3.2.2,0.8992219668704594
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.1.2.1.3.2.2.2,0.9088656399395648
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.1.2.2.1.2.2.2,0.8508812125952291
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.1.2.2.2.1.2.2,0.8530186695808151
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.1.2.2.2.2.1.2,0.845710951818983
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.1.2.2.2.2.2.1,0.8500076374392623
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.1.2.2.2.2.2.2,0.9536686669753955
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.1.2.2.2.2.2.3,0.8577590963585082
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.1.2.2.2.2.3.2,0.8388212062676331
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.1.2.2.2.3.2.2,0.8492384099142634
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.1.2.2.3.2.2.2,0.8548434796280564
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.1.2.3.2.2.2.2,0.8069431244938793
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.1.3.1.2.2.2.2,0.8957477259703082
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.1.3.2.2.2.2.2,0.8564444416154978
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.2.1.2.2.2.2.2,1.016293478494204
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.2.2.1.2.2.2.2,1.184982944478392
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.2.2.2.1.2.2.2,1.0139301049100353
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.2.2.2.2.1.2.2,1.0117414629949595
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.2.2.2.2.2.1.2,1.0086425735418822
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.2.2.2.2.2.2.1,1.0163985996132603
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.2.2.2.2.2.2.2,1.0795911520975532
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.2.2.2.2.2.2.3,1.0172522996922786
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.2.2.2.2.2.3.2,1.0049444426106116
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.2.2.2.2.3.2.2,1.0089217745173866
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.2.2.2.3.2.2.2,1.0181067963451458
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.2.2.3.2.2.2.2,0.963538663024225
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.2.3.2.2.2.2.2,1.0129680758290034
1.2.2.2.2.2.3.2.2.1.2.1.2.1.2.3.2.2.2.2.2.2,1.0847352566745418
1.2.2.2.2.2.3.2.2.1.2.1.2.1.3.1.2.1.2.2.2.2,0.879823263503293
1.2.2.2.2.2.3.2.2.1.2.1.2.1.3.1.2.2.2.2.2.2,0.8413778743285942
1.2.2.2.2.2.3.2.2.1.2.1.2.1.3.2.2.2.2.2.2.2,1.0037605080087983
1.2.2.2.2.2.3.2.2.1.2.1.2.2.1.2.2.2.2.2.2.2,1.491764309248397
1.2.2.2.2.2.3.2.2.1.2.1.2.2.2.1.2.1.2.2.2.2,1.0996091686654095
1.2.2.2.2.2.3.2.2.1.2.1.2.2.2.1.2.2.2.2.2.2,1.123352286188722
1.2.2.2.2.2.3.2.2.1.2.1.2.2.2.2.1.2.2.2.2.2,1.1868920729858417
1.2.2.2.2.2.3.2.2.1.2.1.2.2.2.2.2.1.2.2.2.2,1.9718321811655946
1.2.2.2.2.2.3.2.2.1.2.1.2.2.2.2.2.2.1.2.2.2,1.1677017402803163
1.2.2.2.2.2.3.2.2.1.2.1.2.2.2.2.2.2.2.1.2.2,1.1664424270513574
1.2.2.2.2.2.3.2.2.1.2.1.2.2.2.2.2.2.2.2.1.2,1.1576938432968333
1.2.2.2.2.2.3.2.2.1.2.1.2.2.2.2.2.2.2.2.2.1,0.9946491700277421
1.2.2.2.2.2.3.2.2.1.2.1.2.2.2.2.2.2.2.2.2.2,1.689101110148012
1.2.2.2.2.2.3.2.2.1.2.1.2.2.2.2.2.2.2.2.2.3,1.1834067506947619
1.2.2.2.2.2.3.2.2.1.2.1.2.2.2.2.2.2.2.2.3.2,1.1507654788406374
1.2.2.2.2.2.3.2.2.1.2.1.2.2.2.2.2.2.2.3.2.2,1.1613352613320687
1.2.2.2.2.2.3.2.2.1.2.1.2.2.2.2.2.2.3.2.2.2,1.1619835021749358
1.2.2.2.2.2.3.2.2.1.2.1.2.2.2.2.2.3.2.2.2.2,1.1556798381331468
1.2.2.2.2.2.3.2.2.1.2.1.2.2.2.2.3.2.2.2.2.2,1.1610876338780078
1.2.2.2.2.2.3.2.2.1.2.1.2.2.2.3.2.2.2.2.2.2,1.2414331509309544
1.2.2.2.2.2.3.2.2.1.2.1.2.2.3.2.2.2.2.2.2.2,1.1684492792212022
1.2.2.2.2.2.3.2.2.1.2.1.2.3.2.2.2.2.2.2.2.2,1.2502206183434388
1.2.2.2.2.2.3.2.2.1.2.1.3.1.2.1.2.1.2.2.2.2,0.8891167184770346
1.2.2.2.2.2.3.2.2.1.2.1.3.1.2.1.2.2.2.2.2.2,0.8507555824089071
1.2.2.2.2.2.3.2.2.1.2.1.3.1.2.2.2.2.2.2.2.2,1.0167182288571692
1.2.2.2.2.2.3.2.2.1.2.1.3.2.2.2.2.2.2.2.2.2,1.190185069264387
1.2.2.2.2.2.3.2.2.1.2.2.1.1.1.1.2.1.2.2.2.2,0.9117391027433475
1.2.2.2.2.2.3.2.2.1.2.2.1.1.1.1.2.2.2.2.2.2,0.8685182265218604
1.2.2.2.2.2.3.2.2.1.2.2.1.1.1.2.2.1.2.2.2.2,1.74255149489472
1.2.2.2.2.2.3.2.2.1.2.2.1.1.1.2.2.2.2.2.2.2,1.3802829421878067
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.1.1.1.2.2.2.2,0.8965841943399468
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.1.1.2.2.2.2.2,0.8546228547277912
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.1.2.1.1.2.2.2,0.9037325443042585
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.1.2.1.2.1.2.2,0.9057970731395902
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.1.2.1.2.2.1.2,0.8894742172331127
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.1.2.1.2.2.2.1,0.9056862618260308
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.1.2.1.2.2.2.2,1.024360966951764
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.1.2.1.2.2.2.3,0.9138964454447722
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.1.2.1.2.2.3.2,0.9003192967588948
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.1.2.1.2.3.2.2,0.9110424541831119
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.1.2.1.3.2.2.2,0.9206861272522171
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.1.2.2.1.2.2.2,0.8626934372776133
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.1.2.2.2.1.2.2,0.8648308942631994
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.1.2.2.2.2.1.2,0.8575231765013672
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.1.2.2.2.2.2.1,0.861819862121647
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.1.2.2.2.2.2.2,0.9630818594706416
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.1.2.2.2.2.2.3,0.8695713210408924
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.1.2.2.2.2.3.2,0.8506334309500175
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.1.2.2.2.3.2.2,0.8610506345966481
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.1.2.2.3.2.2.2,0.8666557043104407
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.1.2.3.2.2.2.2,0.8186436655607899
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.1.3.1.2.2.2.2,0.9075682132829606
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.1.3.2.2.2.2.2,0.8682566662978821
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.2.1.2.2.2.2.2,1.030825101641301
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.2.2.1.2.2.2.2,1.1994646095724515
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.2.2.2.1.2.2.2,1.028461728057132
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.2.2.2.2.1.2.2,1.0262730861420564
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.2.2.2.2.2.1.2,1.0231741966889791
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.2.2.2.2.2.2.1,1.0309302227603572
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.2.2.2.2.2.2.2,1.8342277114367471
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.2.2.2.2.2.2.3,1.0317839228393753
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.2.2.2.2.2.3.2,1.0194760657577082
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.2.2.2.2.3.2.2,1.0234533976644837
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.2.2.2.3.2.2.2,1.0326384194922429
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.2.2.3.2.2.2.2,0.9773928375838333
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.2.3.2.2.2.2.2,1.0274996989761005
1.2.2.2.2.2.3.2.2.1.2.2.1.1.2.3.2.2.2.2.2.2,1.1007485217257589
1.2.2.2.2.2.3.2.2.1.2.2.1.1.3.1.2.1.2.2.2.2,0.891643750815945
1.2.2.2.2.2.3.2.2.1.2.2.1.1.3.1.2.2.2.2.2.2,0.8531900990109785
1.2.2.2.2.2.3.2.2.1.2.2.1.1.3.2.2.2.2.2.2.2,1.0182921311558955
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.1.2.1.2.2.2.2,1.723829964987549
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.1.2.2.2.2.2.2,1.7288263932712251
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.2.1.1.2.2.2.2,1.7171951187897672
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.2.1.2.2.2.2.2,1.714756387906439
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.2.2.1.1.2.2.2,1.7449615014172304
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.2.2.1.2.1.2.2,1.766813458354564
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.2.2.1.2.2.1.2,1.7480822717794773
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.2.2.1.2.2.2.1,1.7440517944570864
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.2.2.1.2.2.2.2,1.799686023140845
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.2.2.1.2.2.2.3,1.7428434509512007
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.2.2.1.2.2.3.2,1.7278477301970314
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.2.2.1.2.3.2.2,1.7354950467817736
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.2.2.1.3.2.2.2,1.7423031022456748
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.2.2.2.1.2.2.2,1.7351359787510674
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.2.2.2.2.1.2.2,1.767499037254241
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.2.2.2.2.2.1.2,1.7287019009261029
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.2.2.2.2.2.2.1,1.727122670403019
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.2.2.2.2.2.2.2,1.5184659384013521
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.2.2.2.2.2.2.3,1.7390235007980868
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.2.2.2.2.2.3.2,1.7270385850088863
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.2.2.2.2.3.2.2,1.711903997983278
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.2.2.2.3.2.2.2,1.7357032378128767
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.2.2.3.2.2.2.2,1.7200098231486578
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.2.3.1.2.2.2.2,1.8110105117872948
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.2.3.2.2.2.2.2,1.8083904257545178
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.3.2.1.2.2.2.2,1.768903606430665
1.2.2.2.2.2.3.2.2.1.2.2.1.2.1.3.2.2.2.2.2.2,1.753436884822319
1.2.2.2.2.2.3.2.2.1.2.2.1.2.2.1.2.1.2.2.2.2,1.1075667531840085
1.2.2.2.2.2.3.2.2.1.2.2.1.2.2.1.2.2.2.2.2.2,1.8567067282641685
1.2.2.2.2.2.3.2.2.1.2.2.1.2.2.2.1.2.2.2.2.2,1.8944427510528905
1.2.2.2.2.2.3.2.2.1.2.2.1.2.2.2.2.1.2.2.2.2,1.9808238689694377
1.2.2.2.2.2.3.2.2.1.2.2.1.2.2.2.2.2.1.2.2.2,1.8792987404763137
1.2.2.2.2.2.3.2.2.1.2.2.1.2.2.2.2.2.2.1.2.2,1.9007219220297773
1.2.2.2.2.2.3.2.2.1.2.2.1.2.2.2.2.2.2.2.1.2,1.8762344328863665
1.2.2.2.2.2.3.2.2.1.2.2.1.2.2.2.2.2.2.2.2.1,1.6359770321071043
1.2.2.2.2.2.3.2.2.1.2.2.1.2.2.2.2.2.2.2.2.2,1.8622301049165157
1.2.2.2.2.2.3.2.2.1.2.2.1.2.2.2.2.2.2.2.2.3,1.897943270432446
1.2.2.2.2.2.3.2.2.1.2.2.1.2.2.2.2.2.2.2.3.2,1.873415688466284
1.2.2.2.2.2.3.2.2.1.2.2.1.2.2.2.2.2.2.3.2.2,1.8738853853361612
1.2.2.2.2.2.3.2.2.1.2.2.1.2.2.2.2.2.3.2.2.2,1.8881600312567386
1.2.2.2.2.2.3.2.2.1.2.2.1.2.2.2.2.3.2.2.2.2,1.865532592397297
1.2.2.2.2.2.3.2.2.1.2.2.1.2.2.2.3.2.2.2.2.2,1.9055767717080432
1.2.2.2.2.2.3.2.2.1.2.2.1.2.2.3.2.2.2.2.2.2,1.9300355075539577
1.2.2.2.2.2.3.2.2.1.2.2.1.2.3.2.2.2.2.2.2.2,2.1397214438792225
1.2.2.2.2.2.3.2.2.1.2.2.1.3.1.2.2.1.2.2.2.2,1.7405706062079758
1.2.2.2.2.2.3.2.2.1.2.2.1.3.1.2.2.2.2.2.2.2,1.736718133556548
1.2.2.2.2.2.3.2.2.1.2.2.1.3.2.2.2.2.2.2.2.2,1.9246798309881474
1.2.2.2.2.2.3.2.2.1.2.2.2.1.1.1.1.1.2.2.2.2,0.8932536016219013
1.2.2.2.2.2.3.2.2.1.2.2.2.1.1.1.1.2.2.2.2.2,0.8543623552436176
1.2.2.2.2.2.3.2.2.1.2.2.2.1.1.1.2.1.1.2.2.2,0.9004019515862128
1.2.2.2.2.2.3.2.2.1.2.2.2.1.1.1.2.1.2.1.2.2,0.9024664804215445
1.2.2.2.2.2.3.2.2.1.2.2.2.1.1.1.2.1.2.2.1.2,0.8861436245150668
1.2.2.2.2.2.3.2.2.1.2.2.2.1.1.1.2.1.2.2.2.1,0.902355669107985
1.2.2.2.2.2.3.2.2.1.2.2.2.1.1.1.2.1.2.2.2.2,1.0215179377682344
1.2.2.2.2.2.3.2.2.1.2.2.2.1.1.1.2.1.2.2.2.3,0.9105658527267265
1.2.2.2.2.2.3.2.2.1.2.2.2.1.1.1.2.1.2.2.3.2,0.8969887040408488
1.2.2.2.2.2.3.2.2.1.2.2.2.1.1.1.2.1.2.3.2.2,0.9077118614650658
1.2.2.2.2.2.3.2.2.1.2.2.2.1.1.1.2.1.3.2.2.2,0.917355534534171
1.2.2.2.2.2.3.2.2.1.2.2.2.1.1.1.2.2.1.2.2.2,0.86243293779344
1.2.2.2.2.2.3.2.2.1.2.2.2.1.1.1.2.2.2.1.2.2,0.8645703947790258
1.2.2.2.2.2.3.2.2.1.2.2.2.1.1.1.2.2.2.2.1.2,0.8572626770171935
1.2.2.2.2.2.3.2.2.1.2.2.2.1.1.1.2.2.2.2.2.1,0.861559362637473
1.2.2.2.2.2.3.2.2.1.2.2.2.1.1.1.2.2.2.2.2.2,0.9667267055481744
1.2.2.2.2.2.3.2.2.1.2.2.2.1.1.1.2.2.2.2.2.3,0.869310821556719
1.2.2.2.2.2.3.2.2.1.2.2.2.1.1.1.2.2.2.2.3.2,0.8503729314658443
1.2.2.2.2.2.3.2.2.1.2.2.2.1.1.1.2.2.2.3.2.2,0.860790135112474
